id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,city,occupancy_rate,estimated_annual_revenue
1013255877387797430,Cozy Chicago Room,480826673,Karen,,New City,41.79620754541504,-87.67369989906304,Private room,40.0,32,0,,0.0,1,88,0,,Chicago,75.89,2464.0
1013740095680745364,Classic Chicago 3 Bedroom!,179062204,Ivana,,Irving Park,41.95416,-87.70945,Entire home/apt,159.0,32,2,2024-10-04,0.18,1,62,2,,Chicago,83.01,6900.6
1013774030298741786,Modern 2BR w/ Skyline View | Near McCormick & Park,395498979,Milan,,Near South Side,41.85411980023126,-87.62506141959018,Entire home/apt,235.0,2,39,2025-05-20,1.99,79,355,30,2792126,Chicago,2.74,58397.5
1013915065503497063,"K5. Next to downtown, noisy room",444364949,Nelson,,Armour Square,41.84036,-87.63083,Private room,48.0,2,22,2025-06-04,1.31,7,255,18,R22000084091,Chicago,30.14,8568.0
1013921986968421847,K4. Next to Downtown,444364949,Nelson,,Armour Square,41.8419,-87.6318,Private room,41.0,2,45,2025-06-09,2.36,7,254,33,R22000084091,Chicago,30.41,7289.8
1013923839185827043,Spacious Wicker Park Hideaway with Parking!,259214058,George,,West Town,41.91138015718156,-87.66690179980057,Entire home/apt,265.0,3,23,2025-04-15,1.17,6,311,7,R22000086855,Chicago,14.79,57690.5
1013924247312236054,"K1. Next to downtown, small & noisy room",444364949,Nelson,,Armour Square,41.83983,-87.63265,Private room,43.0,2,21,2025-06-10,1.19,7,360,18,R22000084091,Chicago,1.37,10836.0
1013925734385917823,K7. Next to Downtown,444364949,Nelson,,Armour Square,41.83969,-87.63284,Private room,41.0,2,38,2025-06-03,2.01,7,249,27,R22000084091,Chicago,31.78,7146.3
1013927633997323682,K8. Next to Downtown,444364949,Nelson,,Armour Square,41.839698414144856,-87.63231817149453,Private room,46.0,2,43,2025-05-27,2.25,7,258,28,R22000084091,Chicago,29.32,8307.6
1013933535525658019,L12. Next to downtown,442225178,Mirko,,Mckinley Park,41.83434129491596,-87.66457193903403,Private room,37.0,2,48,2025-06-09,2.47,4,261,34,R22000079879,Chicago,28.49,6759.9
1013945456797879884,M6. Next to Downtown,450930758,Eladio,,Brighton Park,41.82511691014531,-87.69168293100418,Private room,38.0,2,24,2025-04-13,1.26,9,261,13,R22000079859,Chicago,28.49,6942.6
1013947724639494037,M7. Next to Downtown,450930758,Eladio,,Brighton Park,41.825165900272495,-87.69373239653095,Private room,37.0,2,30,2025-06-09,1.62,9,257,21,R22000079859,Chicago,29.59,6656.3
1013948925131806540,M055. Cheap room in shared apt,450930758,Eladio,,Brighton Park,41.82463588259658,-87.69222054954625,Private room,38.0,2,9,2025-05-25,1.65,9,269,9,R22000079859,Chicago,26.3,7155.4
1013949370128829090,M8. Next to Downtown,450930758,Eladio,,Brighton Park,41.82464279467606,-87.69308988384084,Private room,34.0,2,39,2025-04-26,2.09,9,259,26,R22000079859,Chicago,29.04,6164.2
1014021414393276392,Loop Loft-Subway & Art Institute,532808246,Claude,,Loop,41.88093442167142,-87.62739410770818,Entire home/apt,170.0,2,64,2025-06-03,3.29,2,195,42,R23000110719,Chicago,46.58,23205.0
1014040432439844931,The Mayfair Treehouse,19537498,Jason,,Irving Park,41.9638921,-87.7410199,Entire home/apt,135.0,1,80,2025-05-31,4.05,1,256,41,R23000108990,Chicago,29.86,24192.0
1014293993652581595,Boutique Charm in the Heat of Chicago!,501999514,RoomPicks,,Loop,41.88431,-87.63348,Hotel room,410.0,1,0,,0.0,33,359,0,,Chicago,1.64,103033.0
1014571233677393537,Gold Cost Condo / Lakeside Views / Queen Bed,525864719,Heather,,Near North Side,41.9087286482092,-87.63069278225983,Entire home/apt,93.0,32,7,2025-04-12,0.53,1,0,6,,Chicago,100.0,0.0
1014772825728443646,Chinatown 3 bedroom with Parking - near McCormick,178710732,Xin,,Armour Square,41.85302,-87.63602,Entire home/apt,280.0,2,33,2025-06-02,1.93,19,300,24,R23000108681,Chicago,17.81,58800.0
1015316304467261640,Bucktown gorgeous brand new apartment by bedrooms,521968907,Vishy,,Logan Square,41.91821308117381,-87.67564555467366,Private room,105.0,32,0,,0.0,3,340,0,,Chicago,6.85,24990.0
1015406132816015238,Beautiful Remodel in Sought After Wrigleyville,111062630,Kyriako,,Lake View,41.94878,-87.65232,Entire home/apt,155.0,2,90,2025-06-16,4.57,23,133,54,R23000099881,Chicago,63.56,14430.5
1015501910732476785,Pilsen Chicago's Art District Apartment,544488142,Amelia,,Lower West Side,41.85584620684117,-87.6522012521148,Entire home/apt,115.0,2,28,2025-06-16,1.43,1,132,25,R23000110458,Chicago,63.84,10626.0
1015901850436676614,Pilsen Apartment,42868825,Rosa,,Lower West Side,41.8510306,-87.68036049999999,Entire home/apt,117.0,2,4,2025-06-02,1.82,2,120,4,R23000108818,Chicago,67.12,9828.0
1016719890844558489,Charming Lakefront stunning View north Chicago,544448976,Sargon,,Rogers Park,42.01782,-87.66582,Entire home/apt,92.0,32,3,2025-04-28,0.54,2,321,3,,Chicago,12.05,20672.4
1016941210281489969,Union: Priv. Grdn Apt 6 Mi fr Dntwn,134446004,Ibi,,Englewood,41.772235,-87.64146459999999,Entire home/apt,106.0,32,3,2025-05-15,0.35,4,293,3,,Chicago,19.73,21740.6
1017283619173732022,Entire Home in Historic Logan Square,197905975,Kelly,,Logan Square,41.91892161408701,-87.70203820395203,Entire home/apt,559.0,3,39,2025-06-02,2.21,1,129,26,R23000111007,Chicago,64.66,50477.7
1018741655417489265,Ritzy Suites:16 Min from the lake & Downtown loop,545195865,Ava,,Greater Grand Crossing,41.7680684,-87.6150459,Entire home/apt,199.0,1,35,2025-06-09,1.82,1,250,24,R23000110727,Chicago,31.51,34825.0
1019331705865483537,"Blueground | Streeterville, terrace & gym",107434423,Blueground,,Near North Side,41.8911616,-87.62226299999999,Entire home/apt,403.0,32,0,,0.0,594,306,0,,Chicago,16.16,86322.6
1019489123583893647,Historical Pullman - fully furnished apartment,4769133,Ran,,Pullman,41.68789303101942,-87.60462043291685,Entire home/apt,80.0,32,0,,0.0,3,78,0,,Chicago,78.63,4368.0
1019577498917299087,Fantastic Location - One Bedroom Basement Apt.,10514167,Mona,,West Ridge,41.98960895306868,-87.6921472325921,Entire home/apt,48.0,45,3,2025-04-30,0.27,2,321,3,,Chicago,12.05,10785.6
1019620660679221852,Cozy Work-From-Home Apartment,34734525,Anthony,,Avondale,41.9364446,-87.7121719,Entire home/apt,73.0,2,48,2025-05-28,2.5,3,351,30,R23000110701,Chicago,3.84,17936.1
1019911615265112076,Private Bedroom #1 w/ Shared Spaces,490211505,Quang,,Portage Park,41.94812596645438,-87.77170137337171,Private room,55.0,1,26,2025-06-10,1.4,4,141,15,R22000095273,Chicago,61.37,5428.5
1020115215865200343,1 Bd/Ba apt on Argyle St (311),109077540,Walter,,Uptown,41.9734972,-87.6564763,Entire home/apt,91.0,1,32,2025-05-26,1.8,3,205,20,R23000095462,Chicago,43.84,13058.5
1020501574851822888,Private Bedroom #2 w/ Shared Spaces,490211505,Quang,,Portage Park,41.948,-87.77166,Private room,48.0,1,17,2025-06-10,1.23,4,142,15,R22000095273,Chicago,61.1,4771.2
1020506409818245909,Private Bedroom #3 w/ Shared Spaces,490211505,Quang,,Portage Park,41.94786,-87.77265,Private room,52.0,1,17,2025-06-08,1.03,4,147,11,R22000095273,Chicago,59.73,5350.8
1020603777261897594,*Hyde Park *2 Masters *2 Living Rooms *Courtyard,31973978,Elisabeth,,Woodlawn,41.7773297,-87.6025538,Entire home/apt,355.0,1,47,2025-06-16,3.2,1,335,42,R23000101580,Chicago,8.22,83247.5
1020619316443796267,"Inner-City Experience, Next Stop!",334770987,Aaron,,Albany Park,41.9653,-87.70985,Entire home/apt,237.0,2,53,2025-06-08,3.4,1,125,36,R24000113103,Chicago,65.75,20737.5
1020631399344603430,Cozy 2 BR Home Near Downtown & Wrigley Field,219977615,Leah,,Avondale,41.94522397481485,-87.70587251080106,Entire home/apt,149.0,1,21,2025-04-13,1.13,1,218,14,R23000111430,Chicago,40.27,22737.4
1020842123803674473,"Blueground | Edgewater, gym, deck & lounge, nr L",107434423,Blueground,,Edgewater,41.9839704,-87.655453,Entire home/apt,201.0,32,1,2023-12-20,0.05,594,320,0,,Chicago,12.33,45024.0
1020844640580456072,"Blueground | Gold Coast, gym & lounge, near L",107434423,Blueground,,Near North Side,41.898904,-87.62797,Entire home/apt,318.0,32,0,,0.0,594,272,0,,Chicago,25.48,60547.2
1021264374964736912,Modern Comfort in Ukrainian Village,361968698,Amy,,West Town,41.9079588,-87.68930429999999,Entire home/apt,165.0,2,17,2025-05-10,0.89,22,170,12,R23000104539,Chicago,53.42,19635.0
1021937467949129191,Modern Gold Coast 3 Bedroom Duplex,31699214,Stephanie,,Near North Side,41.91020064115858,-87.63122126943215,Entire home/apt,319.0,32,2,2024-08-15,0.19,6,320,2,,Chicago,12.33,71456.0
1022437489810388874,Grant Park Retreat,2189145,Kelsy,,Loop,41.87097,-87.62515,Entire home/apt,188.0,32,8,2024-06-28,0.42,1,209,1,,Chicago,42.74,27504.4
1023437690989920007,Cozy Garden Unit in Logan Square,177157936,Lillian,,Logan Square,41.91739,-87.71407,Entire home/apt,85.0,2,65,2025-06-15,3.55,1,53,39,R23000111784,Chicago,85.48,3153.5
1023984587355004616,Villa Dubois Guest House Room 2,545236821,Villa,,Douglas,41.827700273539016,-87.62240257865848,Private room,158.0,1,14,2025-04-06,0.96,30,194,11,2556094,Chicago,46.85,21456.4
1023988842821692174,Experience Chicago - Perfect for Work and Leisure,426644088,Lester,,Near North Side,41.89429219839204,-87.6273083615944,Entire home/apt,85.0,32,6,2025-03-16,0.44,1,133,5,,Chicago,63.56,7913.5
1024020973283184586,Villa Dubois Guest House Room 4,545236821,Villa,,Douglas,41.82922,-87.62189,Private room,139.0,1,5,2025-05-17,0.32,30,192,3,2556094,Chicago,47.4,18681.6
1024033341148566281,Villa Dubois Guest House Room 6,545236821,Villa,,Douglas,41.828033686185954,-87.62028438029027,Private room,123.0,1,13,2025-05-16,0.84,30,188,10,2556094,Chicago,48.49,16186.8
1024692914359840449,"Avondale Oasis 
Beautiful + Bright 
Condo",349642200,Lourdes,,Logan Square,41.93168,-87.6856,Entire home/apt,202.0,2,68,2025-06-16,3.98,2,294,50,R23000110739,Chicago,19.45,41571.6
1024740688085376805,"Beautiful,Spacious & sunny w/Parking-Logan Square",515278470,Joe,,Logan Square,41.9295,-87.72449,Entire home/apt,124.0,3,49,2025-06-02,3.53,1,277,40,R23000108421,Chicago,24.11,24043.6
1024962757174077406,LUX Lincoln Park 2BD/2.5BA (+parking),212313279,Nicole And Matt,,Lincoln Park,41.91543,-87.65105,Entire home/apt,384.0,1,62,2025-06-12,3.29,14,26,39,R24000120578,Chicago,92.88,6988.8
1025226341120749413,Upscale co-living w/ private bath near UChicago,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,112.0,2,2,2025-05-02,0.59,61,348,2,R24000119081,Chicago,4.66,27283.2
1025226398921381361,Upscale co-living near UChicago | 3E Room 2,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,105.0,2,2,2025-05-31,0.58,61,308,2,R24000119081,Chicago,15.62,22638.0
1025226455798582194,Upscale co-living near UChicago | 3E Room 3,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,43.0,32,0,,0.0,61,312,0,,Chicago,14.52,9391.2
1025226509285940393,Upscale co-living w/ private balcony near UChicago,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,43.0,32,1,2025-01-27,0.21,61,290,1,,Chicago,20.55,8729.0
1025226558564994312,Upscale co-living near UChicago | 3E Room 5,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,43.0,32,0,,0.0,61,278,0,,Chicago,23.84,8367.8
1025226609528802534,Chic co-living w/ private bath near UChicago,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,49.0,32,0,,0.0,61,351,0,R24000119080,Chicago,3.84,12039.3
1025226660064314184,Chic co-living near UChicago | 2W Room 2,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,102.0,2,4,2025-05-25,0.88,61,333,4,R24000119081,Chicago,8.77,23776.2
1025226715082495393,Chic co-living near UChicago | 2W Room 3,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,98.0,2,2,2025-03-15,0.58,61,361,2,R24000119081,Chicago,1.1,24764.6
1025226766918648390,Chic co-living w/ private balcony near UChicago,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,86.0,2,1,2025-05-09,0.75,61,361,1,R24000119081,Chicago,1.1,21732.2
1025226822544125210,Chic co-living near UChicago | 2W Room 5,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,103.0,2,0,,0.0,61,20,0,R24000119081,Chicago,94.52,1442.0
1025227523201353015,Modern co-living near UChicago | 2E Room 2,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,97.0,2,0,,0.0,61,326,0,R24000119080,Chicago,10.68,22135.4
1025227575674011084,Modern co-living near UChicago | 2E Room 3,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,102.0,2,2,2025-04-08,0.19,61,343,2,R24000119081,Chicago,6.03,24490.2
1025227627061614781,Modern co-living w/ private balcony near UChicago,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,98.0,2,4,2025-06-02,0.55,61,355,4,R24000119080,Chicago,2.74,24353.0
1025227677352430422,Modern co-living near UChicago | 2E Room 5,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,100.0,2,2,2025-03-16,0.61,61,360,2,R24000119080,Chicago,1.37,25200.0
1025227728504537929,Upscale master w/ ensuite bathroom near UChicago,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,49.0,32,1,2025-01-07,0.19,61,327,1,R24000119080,Chicago,10.41,11216.1
1025227778231748258,High-end co-living near UChicago | 1W Room 2,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,43.0,32,0,,0.0,61,256,0,R24000119080,Chicago,29.86,7705.6
1025227829922947095,High-end co-living near UChicago | 1W Room 3,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,43.0,32,0,,0.0,61,260,0,,Chicago,28.77,7826.0
1025227927958648139,High-end co-living near UChicago | 1W Room 5,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,43.0,32,3,2024-11-14,0.35,61,344,3,R24000119080,Chicago,5.75,10354.4
1025229440062509671,High-end co-living near UChicago | 3W Room 2,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,45.0,32,0,,0.0,61,322,0,,Chicago,11.78,10143.0
1025229490793508323,High-end co-living near UChicago | 3W Room 3,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,43.0,32,1,2024-08-11,0.1,61,309,1,R24000119081,Chicago,15.34,9300.9
1025229541817372866,Chic co-living w/ private balcony near UChicago,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,43.0,32,0,,0.0,61,290,0,,Chicago,20.55,8729.0
1025229590791376081,High-end co-living near UChicago | 3W Room 5,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,43.0,32,1,2024-10-06,0.12,61,283,1,R24000119081,Chicago,22.47,8518.3
1026029923078247358,Dubois Guest House Room 201,545236821,Villa,,Douglas,41.825673270528064,-87.6174835795734,Private room,146.0,1,8,2025-04-27,0.51,30,194,3,2677554,Chicago,46.85,19826.8
1026032669341036769,Dubois Guest House Room 202,545236821,Villa,,Douglas,41.8267229,-87.6183475,Private room,146.0,1,9,2025-03-09,0.49,30,196,6,2677554,Chicago,46.3,20031.2
1026045296561740990,Dubois Guest House Room 302,545236821,Villa,,Douglas,41.82577988957697,-87.61716297685219,Private room,157.0,1,4,2025-04-27,0.24,30,187,2,2677555,Chicago,48.77,20551.3
1026048651193227442,Dubois Guest House Room 303,545236821,Villa,,Douglas,41.8267229,-87.6183475,Private room,197.0,1,3,2024-08-16,0.18,30,197,1,2677555,Chicago,46.03,27166.3
1026130488259569779,South Loop/McCormick Pl Getaway!,10491485,Ashley,,Near South Side,41.8465294,-87.6185981,Entire home/apt,291.0,2,34,2025-06-12,3.52,1,37,34,R25000115603,Chicago,89.86,7536.9
1026134493337229516,Historic North Park home,522043772,Charles,,North Park,41.97658209999999,-87.7101994,Private room,68.0,1,59,2025-06-11,3.31,1,280,41,R23000110818,Chicago,23.29,13328.0
1026199830159458696,Amazing 4BR/4BA Oasis w/ Rooftop & Stunning Design,235678953,Patty,,West Town,41.89029,-87.68228,Entire home/apt,519.0,2,51,2025-06-08,2.71,26,229,32,R24000122239,Chicago,37.26,83195.7
1027034100540106799,1bedroom apt on Argyle St. (302),109077540,Walter,,Uptown,41.973497184571016,-87.65647619962692,Entire home/apt,82.0,1,29,2025-04-27,1.59,3,176,21,R24000115038,Chicago,51.78,10102.4
1027153704777841190,H3. Near Chinatown 3 min Walk from CTA,436959191,Yan Na,,Bridgeport,41.84627,-87.64702,Private room,37.0,1,45,2025-05-01,2.41,8,340,26,R22000080118,Chicago,6.85,8806.0
1027433735256072241,Cozy  one-bedroom in vibrant neighborhood,34879752,Adela,,Lincoln Square,41.9788257,-87.69866499999999,Entire home/apt,85.0,10,6,2025-04-19,0.38,1,151,4,R24000113271,Chicago,58.63,8984.5
1028193257529692820,Modern Apartment on Quiet Street in Andersonville,135738735,Melissa,,Edgewater,41.98506,-87.67299,Entire home/apt,186.0,3,40,2025-06-16,2.3,1,102,26,R23000108795,Chicago,72.05,13280.4
1028397038137814793,Gotham City Private Room,537923430,Angelica Jose,,Logan Square,41.92882803675781,-87.69291809572586,Private room,79.0,1,23,2025-05-25,1.23,2,70,19,R23000110992,Chicago,80.82,3871.0
1029687426247079475,"31+Stayw/Grg.20min to Midway,S.Loop,Museums &Beach",517271687,Yesenia,,South Lawndale,41.84242037840739,-87.71069248138193,Entire home/apt,93.0,32,0,,0.0,3,322,0,,Chicago,11.78,20962.2
1029700612453047311,Long term rental near U of Chicago w/Lake Views,78951792,Andrea,,Kenwood,41.80752,-87.58728,Entire home/apt,92.0,180,3,2024-12-14,0.28,1,361,3,,Chicago,1.1,23248.4
1029745325049830588,Duplex Chic River North Retreat,431261724,AW Luxe,,Near North Side,41.89375,-87.62998,Entire home/apt,986.0,1,6,2024-11-30,0.33,4,0,2,R23000103904,Chicago,100.0,0.0
1030081423205436620,Beautiful Lincoln Park House,58790917,Pawan,,Lincoln Park,41.92673820555583,-87.64495411132499,Entire home/apt,401.0,2,54,2025-06-01,3.88,1,158,46,R24000114184,Chicago,56.71,44350.6
1030421287623088909,Charming Studio 3blks to Beach,378802870,John,,Edgewater,41.98887760168083,-87.6568596341022,Entire home/apt,130.0,5,21,2025-05-26,1.21,1,217,14,R22000077060,Chicago,40.55,19747.0
1030738076956919530,Spacious Beautiful Condo,83983642,Yehoshua N,,West Ridge,41.9989894,-87.6987667,Entire home/apt,198.0,2,77,2025-06-08,4.66,1,117,50,R23000111199,Chicago,67.95,16216.2
1030971481513401994,Chic co-living w/ private balcony near UChicago,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,43.0,32,1,2024-10-06,0.12,61,350,1,R24000119080,Chicago,4.11,10535.0
1031214303980063303,The Oasis,224185279,Samreen,,Lincoln Square,41.97967,-87.69812,Entire home/apt,164.0,1,20,2025-04-09,1.49,1,170,17,R24000116235,Chicago,53.42,19516.0
1031507631455500630,Boho-Chic Haven in Lincoln Square (w/ home gym)!,99163018,Hadieh,,Lincoln Square,41.968529742039365,-87.68897812750306,Private room,130.0,1,6,2024-05-24,0.36,1,57,0,R23000109798,Chicago,84.38,5187.0
1031783398888037859,Gold Coast 1 bd prime location,463200464,Malia,,Near North Side,41.904476341620175,-87.63281380029147,Entire home/apt,139.0,32,0,,0.0,1,252,0,,Chicago,30.96,24519.6
1033670978472227539,Elevated Luxury: High-Rise Apt Downtown Chicago,89755474,Vickykumar,,Loop,41.876519078143744,-87.63658211878044,Entire home/apt,100.0,32,6,2025-04-07,0.47,5,239,5,,Chicago,34.52,16730.0
1033966796098187818,New Private Apartment - Pilsen Downtown,91845164,Salvador,,Lower West Side,41.85904,-87.64424,Entire home/apt,160.0,3,9,2025-06-12,2.21,1,37,9,R23000111999,Chicago,89.86,4144.0
1034019964859804078,"Blueground | Loop, game room, nr park & riverwalk",107434423,Blueground,,Loop,41.886064,-87.624718,Entire home/apt,362.0,32,0,,0.0,594,291,0,,Chicago,20.27,73739.4
1034164174185264021,Cozy BohoChic Garden Hideaway in Historic Woodlawn,17791309,Taylor,,Woodlawn,41.7785,-87.61478,Entire home/apt,107.0,2,24,2025-05-16,1.44,1,74,16,R23000101954,Chicago,79.73,5542.6
1036326380901507111,Modern/laundry/walkable/nearDT/free parking,379820347,Gabriel,,Logan Square,41.91965,-87.71458,Entire home/apt,180.0,32,6,2025-06-16,0.38,8,164,5,,Chicago,55.07,20664.0
1036926828449835010,“The Boystown Suite” - Free Parking,35342456,Roberto,,Portage Park,41.93939,-87.75621,Private room,83.0,3,4,2024-11-19,0.25,22,262,2,R21000074241,Chicago,28.22,15222.2
1036927065089586235,Large LUX 6BD/4BA Home (+garage/patio),212313279,Nicole And Matt,,Lake View,41.94369937113513,-87.66416726067112,Entire home/apt,922.0,2,65,2025-06-01,3.51,14,30,43,R23000105729,Chicago,91.78,19362.0
1036962690403731979,Luxury Loft Collection 01 - Terrace - River North,464407683,Hubbard Holdings,,Near North Side,41.89507023775788,-87.63396640295764,Entire home/apt,966.0,2,74,2025-06-12,4.1,31,75,51,R23000109918,Chicago,79.45,50715.0
1036980073608188972,Luxury Loft Collection 02 - Terrace - River North,464407683,Hubbard Holdings,,Near North Side,41.89313158954362,-87.63332204082415,Entire home/apt,630.0,2,63,2025-06-09,3.49,31,91,39,R23000109919,Chicago,75.07,40131.0
1036988717682858545,Luxury Loft Collection 03 - Terrace - River North,464407683,Hubbard Holdings,,Near North Side,41.89532,-87.63198,Entire home/apt,694.0,2,72,2025-06-13,4.0,31,86,48,R23000109920,Chicago,76.44,41778.8
1037088062633530192,Luxury Stay in Downtown Chicago,283737444,Reco,,West Town,41.89429,-87.64941,Entire home/apt,165.0,32,0,,0.0,1,77,0,,Chicago,78.9,8893.5
1037140893464591709,UIC / Little Italy - Lovely 1 Bed 1 Bath Apt.,215444392,Jenna,,Near West Side,41.87123,-87.66366,Entire home/apt,150.0,1,34,2025-06-15,1.91,2,299,21,R24000123181,Chicago,18.08,31395.0
1037649592048706727,Bronzeville Manor 1 King bed/U of C/Wi-Fi/Parking!,408740232,Morris Andre,,Grand Boulevard,41.81944933898836,-87.61581923663711,Entire home/apt,77.0,2,34,2025-06-14,2.0,2,337,17,R23000105096,Chicago,7.67,18164.3
1037656029913150107,Chic Urban Retreat Near Wrigley Field Parking Incl,233698751,Brooke,,Lake View,41.94183,-87.66595,Entire home/apt,253.0,2,9,2025-06-02,1.06,1,320,9,R24000122978,Chicago,12.33,56672.0
1037701992346144341,Luxury Bedroom Number Two,415476032,Vachetta,,Kenwood,41.8169,-87.59908,Private room,95.0,2,11,2025-03-05,0.8,4,322,9,R23000107315,Chicago,11.78,21413.0
1037706380595961537,Luxury Master Bedroom,415476032,Vachetta,,Kenwood,41.81586210317832,-87.59858077154377,Private room,143.0,2,4,2024-08-11,0.36,4,322,4,R23000107315,Chicago,11.78,32232.2
1037885144146862104,"Peaceful Modern Apt, Heart of South Shore Chicago",175660360,Kaila,,South Shore,41.752560107864696,-87.56056946566936,Entire home/apt,112.0,4,14,2024-10-01,0.89,1,42,8,R23000111712,Chicago,88.49,3292.8
1038422185491342656,Private garden unit suite with private entrance,549275202,Gerardo,,Lincoln Square,41.97744762601985,-87.69879207015038,Entire home/apt,161.0,2,5,2025-06-09,0.46,4,216,5,R24000121155,Chicago,40.82,24343.2
1039207449856901011,1BR Luxury Apartment Lincoln Park view LongTerm,515855788,Hatice,,Lake View,41.93295819578076,-87.64218588879748,Entire home/apt,245.0,32,4,2025-02-28,0.27,9,196,3,,Chicago,46.3,33614.0
1039248907752559339,Contemporary Luxury: New 3BR/2BA Stylish Haven,235678953,Patty,,Near West Side,41.85994414110219,-87.66540377024262,Entire home/apt,302.0,2,67,2025-06-08,3.66,26,3,41,R23000111666,Chicago,99.18,634.2
1039296211983393313,Grand Cozy Duplex: Chicago Haven,498172580,Cyrus,,Bridgeport,41.82629289568248,-87.64803319197941,Entire home/apt,291.0,2,8,2025-06-08,0.54,1,159,4,R24000115483,Chicago,56.44,32388.3
1039834005449880717,"A polished, modern affair on iconic Michigan Ave.",545787563,Le Méridien Essex Chicago,,Loop,41.87148,-87.624625,Private room,238.0,1,251,2025-06-14,13.77,1,112,187,2363584,Chicago,69.32,18659.2
1039878204197723453,"3-Story,Free Parking,No Pet Fee,Private Patio,W/D",94681080,Emily,,Lincoln Park,41.92023660162564,-87.63806428095093,Entire home/apt,394.0,2,33,2025-06-07,2.03,1,112,22,R25000126624,Chicago,69.32,30889.6
1040565117499557631,2 Bedrs Chicago Getaway in Lakeview Washer/DRY,515855788,Hatice,,Lake View,41.93469,-87.66717,Entire home/apt,194.0,1,58,2025-06-01,3.17,9,104,28,R23000111749,Chicago,71.51,14123.2
1040724303268131599,Chic 1BR Urban Retreat in Lakeview and Lincoln Prk,515855788,Hatice,,Lake View,41.936345976337655,-87.66706512548592,Entire home/apt,197.0,1,48,2025-05-30,2.65,9,97,29,R23000111749,Chicago,73.42,13376.3
1040976605525453373,Lincoln Park gem with storied jazz & rock history,545891520,Hotel Versey,,Lake View,41.9329771,-87.6455136,Private room,310.0,32,388,2025-05-28,21.2,1,11,135,2470166,Chicago,96.99,2387.0
1041082499739771970,"Blueground | Loop, theater, nr Millennium Park",107434423,Blueground,,Loop,41.886064,-87.624718,Entire home/apt,336.0,32,0,,0.0,594,313,0,,Chicago,14.25,73617.6
1041083205660272749,"Blueground | S Loop, rooftop, close to grant park",107434423,Blueground,,Near South Side,41.8634989,-87.62704269999999,Entire home/apt,386.0,32,0,,0.0,594,312,0,,Chicago,14.52,84302.4
1041220523551238802,Private living room with sofa bed available.,482828867,Aminata,,Grand Boulevard,41.81620059999999,-87.6172528,Private room,37.0,1,10,2025-06-15,0.64,2,62,9,R24000112726,Chicago,83.01,1605.8
1041323557878464311,Comfort and Peace retreat,1971382,Esmirna,,North Lawndale,41.8563677875619,-87.71258540132769,Private room,48.0,1,3,2024-10-14,0.26,4,241,3,R23000111400,Chicago,33.97,8097.6
1041991107700051633,2 Charming Units in Trendy River North!,5615582,Aishat,,Near North Side,41.89465,-87.63155,Hotel room,485.0,1,13,2025-05-14,0.71,12,342,9,2208156,Chicago,6.3,116109.0
1042174615811497221,Beverly Cottage House,471675196,Eric,,Beverly,41.71424950826671,-87.6626182189045,Entire home/apt,119.0,32,45,2024-11-29,2.78,5,352,24,R24000112884,Chicago,3.56,29321.6
1042780151260089532,Stylish 3BD/2BA Apt w/ Driveway that Fits 3 Cars,127239564,Justin,,North Center,41.956212366328366,-87.67522036131541,Entire home/apt,386.0,2,40,2025-06-09,2.18,1,334,29,R23000096112,Chicago,8.49,90246.8
1042871048857077991,4BR Designer Flat in Wicker Park/Bucktown,481170999,Jorge,,West Town,41.90994397102715,-87.67810344248151,Entire home/apt,434.0,3,57,2025-06-08,3.17,15,198,40,R23000111879,Chicago,45.75,60152.4
1042909062401694313,It giving luxury vacation !,301868082,Lalla,,Near North Side,41.89555,-87.63075,Private room,464.0,32,0,,0.0,1,269,0,,Chicago,26.3,87371.2
1043130329310137291,Home away from Home - 2Bed/1Bath,217415046,Oyindamola,,Irving Park,41.96031356443421,-87.72757327350085,Entire home/apt,115.0,2,17,2025-06-08,0.95,1,238,6,R23000112198,Chicago,34.79,19159.0
